db_id,ground_truth_sql,generated_sql,exact_match,execution_match
car_1,select t1.countryname from countries as t1 join continents as t2 on t1.continent  =  t2.contid join car_makers as t3 on t1.countryid  =  t3.country where t2.continent  =  'europe' group by t1.countryname having count(*)  >=  3;,SELECT c.CountryName FROM countries c JOIN car_makers m ON c.CountryId = m.Country GROUP BY c.CountryName HAVING (SELECT COUNT(*) FROM car_makers WHERE Country = c.CountryName) >= 3 AND Continent = 'Europe';,False,False
car_1,"select t2.horsepower ,  t1.make from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  3 order by t2.horsepower desc limit 1;","SELECT Make, MAX(Horsepower) as Max_Horsepower FROM cars_data WHERE Cylinders = 3 GROUP BY Make;",False,False
car_1,"select t2.horsepower ,  t1.make from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  3 order by t2.horsepower desc limit 1;","SELECT Make, MAX(Horsepower) FROM cars_data WHERE Cylinders = 3 GROUP BY Make;",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,"SELECT Model, AVG(MPG) as avg_mpg FROM cars_data GROUP BY Model ORDER BY avg_mpg DESC LIMIT 1;",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,SELECT Model FROM cars_data WHERE MPG = (SELECT MAX(MPG) FROM cars_data),False,False
car_1,select avg(horsepower) from cars_data where year  <  1980;,SELECT AVG(Horsepower) as Avg_Horsepower FROM cars_data WHERE Year < 1980,False,True
car_1,select avg(horsepower) from cars_data where year  <  1980;,SELECT AVG(Horsepower) as Avg_Horsepower FROM cars_data WHERE Year < 1980,False,True
car_1,select avg(t2.edispl) from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t1.model  =  'volvo';,SELECT AVG(Edispl) as avg_edispl FROM cars_data WHERE Model = 'volvo';,False,False
car_1,select avg(t2.edispl) from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t1.model  =  'volvo';,SELECT AVG(Edispl) as avg_edispl FROM cars_data WHERE Make = 'volvo';,False,False
car_1,"select max(accelerate) ,  cylinders from cars_data group by cylinders;","SELECT Cylinders, MAX(Accelerate) as MaxAccelerate FROM cars_data GROUP BY Cylinders ORDER BY Cylinders;",False,False
car_1,"select max(accelerate) ,  cylinders from cars_data group by cylinders;",SELECT MAX(accelerate) as max_accelerate FROM cars_data GROUP BY Cylinders,False,False
car_1,select model from car_names group by model order by count(*) desc limit 1;,"SELECT m.Model, COUNT(*) as NumCars FROM car_names cn JOIN cars_data cd ON cn.Id = cd.Id JOIN model_list ml ON ml.Model = cn.Model JOIN car_makers cm ON ml.Country = cm.Country JOIN countries co ON co.CountryId = ml.Country JOIN continents co2 ON co.Continent = co2.Continent GROUP BY m.Model ORDER BY NumCars DESC LIMIT 1",False,False
car_1,select model from car_names group by model order by count(*) desc limit 1;,"SELECT Model, COUNT(*) as Num_Versions FROM model_list GROUP BY Model ORDER BY Num_Versions DESC LIMIT 1;",False,False
car_1,select count(*) from cars_data where cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4;,True,True
car_1,select count(*) from cars_data where cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4;,True,True
car_1,select count(*) from cars_data where year  =  1980;,SELECT COUNT(*) FROM cars_data WHERE Year = 1980,True,True
car_1,select count(*) from cars_data where year  =  1980;,SELECT COUNT(*) FROM cars_data WHERE Year = 1980,True,True
car_1,select count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker where t1.fullname  =  'american motor company';,SELECT COUNT(*) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company');,False,True
car_1,select count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker where t1.fullname  =  'american motor company';,SELECT COUNT(*) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company');,False,True
car_1,"select t1.fullname ,  t1.id from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >  3;","SELECT car_makers.FullName, car_makers.Id FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker GROUP BY car_makers.Id HAVING COUNT(*) > 3;",False,True
car_1,"select t1.fullname ,  t1.id from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >  3;","SELECT car_makers.Id, car_makers.Maker FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker GROUP BY car_makers.Id HAVING COUNT(*) > 3;",False,False
car_1,select distinct t2.model from car_names as t1 join model_list as t2 on t1.model  =  t2.model join car_makers as t3 on t2.maker  =  t3.id join cars_data as t4 on t1.makeid  =  t4.id where t3.fullname  =  'general motors' or t4.weight  >  3500;,SELECT Model FROM car_names INNER JOIN cars_data ON car_names.MakeId = cars_data.Id INNER JOIN car_makers ON cars_data.Weight > 3500 AND car_makers.FullName = 'General Motors',False,False
car_1,select distinct t2.model from car_names as t1 join model_list as t2 on t1.model  =  t2.model join car_makers as t3 on t2.maker  =  t3.id join cars_data as t4 on t1.makeid  =  t4.id where t3.fullname  =  'general motors' or t4.weight  >  3500;,SELECT m.Model FROM car_names cn JOIN model_list ml ON cn.ModelId = ml.ModelId JOIN car_makers cm ON ml.Maker = cm.Id WHERE (cm.Maker = 'General Motors' OR (cn.Weight > 3500)) GROUP BY ml.Model ORDER BY ml.Model;,False,False
car_1,select distinct year from cars_data where weight between 3000 and 4000;,SELECT Year FROM cars_data WHERE Weight BETWEEN 3000 AND 4000;,False,False
car_1,select distinct year from cars_data where weight between 3000 and 4000;,SELECT Year FROM cars_data WHERE Weight < 4000 UNION ALL SELECT Year FROM cars_data WHERE Weight > 3000,False,False
car_1,select t1.horsepower from cars_data as t1 order by t1.accelerate desc limit 1;,SELECT HORSEPOWER FROM cars_data ORDER BY ACCELERATE DESC LIMIT 1,False,True
car_1,select t1.horsepower from cars_data as t1 order by t1.accelerate desc limit 1;,SELECT HORSEPOWER FROM cars_data ORDER BY ACCELERATE DESC LIMIT 1;,False,True
car_1,select t1.cylinders from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.model  =  'volvo' order by t1.accelerate asc limit 1;,SELECT Cylinders FROM cars_data WHERE Model = 'volvo' ORDER BY Accelerate LIMIT 1,False,False
car_1,select t1.cylinders from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.model  =  'volvo' order by t1.accelerate asc limit 1;,SELECT Cylinders FROM cars_data WHERE Model = 'volvo' ORDER BY Accelerate LIMIT 1,False,False
car_1,select count(*) from cars_data where accelerate  >  ( select accelerate from cars_data order by horsepower desc limit 1 );,SELECT COUNT(*) FROM cars_data WHERE Accelerate > ( SELECT MAX(Accelerate) FROM cars_data WHERE Horsepower = ( SELECT MAX(Horsepower) FROM cars_data ) ),False,False
car_1,select count(*) from cars_data where accelerate  >  ( select accelerate from cars_data order by horsepower desc limit 1 );,SELECT COUNT(*) FROM cars_data WHERE Accelerate > ( SELECT MAX(Accelerate) FROM cars_data WHERE Horsepower = ( SELECT MAX(Horsepower) FROM cars_data ) );,False,False
car_1,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,"SELECT COUNT(DISTINCT c.CountryName) as num_countries, COUNT(*) as num_car_makers FROM countries c JOIN cars_data cd ON c.CountryId = cd.MakeId GROUP BY c.CountryName HAVING num_car_makers > 2;",False,False
car_1,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,"SELECT COUNT(DISTINCT c.CountryName) as num_countries FROM countries c JOIN ( SELECT CountryId, COUNT(*) as num_makers FROM car_makers GROUP BY CountryId HAVING num_makers > 2 ) cm ON c.CountryId = cm.CountryId;",False,False
car_1,select count(*) from cars_data where cylinders  >  6;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6;,True,True
car_1,select count(*) from cars_data where cylinders  >  6;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6,True,True
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  4 order by t2.horsepower desc limit 1;,"SELECT Model, MAX(Horsepower) FROM cars_data WHERE Cylinders = 4 GROUP BY Model ORDER BY MAX(Horsepower) DESC LIMIT 1",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  4 order by t2.horsepower desc limit 1;,"SELECT Model, MAX(Horsepower) FROM cars_data WHERE Cylinders = 4 GROUP BY Model ORDER BY MAX(Horsepower) DESC LIMIT 1",False,False
car_1,"select t2.makeid ,  t2.make from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.horsepower  >  (select min(horsepower) from cars_data) and t1.cylinders  <=  3;","SELECT c.MakeId, c.Model FROM cars_data c JOIN car_names n ON c.Id = n.MakeId JOIN car_makers m ON n.Make = m.Maker WHERE ( (SELECT COUNT(*) FROM cars_data d WHERE d.Horsepower < c.Horsepower) > 3 AND Cylinders <= 3 ) ORDER BY Horsepower DESC",False,False
car_1,"select t2.makeid ,  t2.make from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.horsepower  >  (select min(horsepower) from cars_data) and t1.cylinders  <  4;","SELECT MakeId, Model FROM cars_data WHERE Horsepower < ( SELECT MIN(Horsepower) FROM cars_data ) AND Cylinders < 4;",False,False
car_1,select max(mpg) from cars_data where cylinders  =  8 or year  <  1980,SELECT MAX(MPG) as Max_MPG FROM cars_data WHERE Cylinders = 8 OR Year < 1980;,False,True
car_1,select max(mpg) from cars_data where cylinders  =  8 or year  <  1980,SELECT MAX(MPG) as MaxMPG FROM cars_data WHERE (Cylinders = 8 OR Year < 1980),False,True
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id join car_makers as t4 on t1.maker  =  t4.id where t3.weight  <  3500 and t4.fullname != 'ford motor company';,SELECT Model FROM model_list JOIN car_names ON model_list.Model = car_names.Model JOIN cars_data ON car_names.Make = cars_data.Make WHERE Weight < 3500 AND Maker != 'Ford Motor Company' ORDER BY Model;,False,False
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id join car_makers as t4 on t1.maker  =  t4.id where t3.weight  <  3500 and t4.fullname != 'ford motor company';,SELECT m.Model FROM model_list m JOIN car_names c ON m.Model = c.Model LEFT JOIN cars_data cd ON c.MakeId = cd.Id WHERE cd.Weight IS NULL OR cd.Weight < 3500 AND m.Id NOT IN ( SELECT Id FROM car_names WHERE Make = 'Ford' ) ORDER BY m.Model;,False,False
car_1,select countryname from countries except select t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country;,SELECT c.CountryName FROM countries c WHERE NOT EXISTS (SELECT 1 FROM car_makers cm WHERE cm.Country = c.CountryName),False,False
car_1,select countryname from countries except select t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country;,SELECT c.CountryName FROM countries c LEFT JOIN car_makers cm ON c.CountryId = cm.Country WHERE cm.Id IS NULL;,False,False
car_1,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT Id, Maker FROM car_makers WHERE (SELECT COUNT(*) FROM model_list ml WHERE ml.Maker = car_makers.Maker) > 2 AND (SELECT COUNT(*) FROM cars_data cd WHERE cd.MakeId = car_makers.Id) > 3",False,False
car_1,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT Id, Maker FROM car_makers WHERE ( SELECT COUNT(*) FROM model_list ml WHERE ml.Maker = car_makers.Maker GROUP BY Maker HAVING COUNT(*) > 1 ) IS NOT NULL AND ( SELECT COUNT(*) FROM cars_data cd WHERE cd.Make = car_makers.Maker GROUP BY Make HAVING COUNT(*) > 3 ) IS NOT NULL;",False,False
car_1,"select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';","SELECT c.CountryName FROM countries c JOIN ( SELECT CountryId, COUNT(*) as NumMakers FROM car_makers GROUP BY CountryId HAVING NumMakers > 3 ) cm ON c.CountryId = cm.CountryId OR ( SELECT CountryId, Model FROM cars_data cd JOIN car_names cn ON cd.Id = cn.MakeId JOIN car_makers cm ON cn.Make = cm.Maker WHERE cm.Maker = 'fiat' GROUP BY CountryId HAVING COUNT(*) > 0 ) f ON c.CountryId = f.CountryId;",False,False
