db_id,ground_truth_sql,generated_sql,exact_match,execution_match
car_1,"select t2.horsepower ,  t1.make from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  3 order by t2.horsepower desc limit 1;","SELECT Make, MAX(Horsepower) as Max_Horsepower FROM cars_data WHERE Cylinders = 3 GROUP BY Make ORDER BY Max_Horsepower DESC LIMIT 1;",False,False
car_1,"select t2.horsepower ,  t1.make from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  3 order by t2.horsepower desc limit 1;","SELECT Make, MAX(Horsepower) as Max_Horsepower FROM cars_data WHERE Cylinders = 3 GROUP BY Make ORDER BY Max_Horsepower DESC LIMIT 1",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,"SELECT Model, AVG(MPG) as avg_mpg FROM cars_data GROUP BY Model ORDER BY avg_mpg DESC LIMIT 1;",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;,SELECT Model FROM cars_data ORDER BY MPG DESC LIMIT 1;,False,False
car_1,select avg(horsepower) from cars_data where year  <  1980;,SELECT AVG(Horsepower) as AvgHorsepower FROM cars_data WHERE Year < 1980;,False,True
car_1,select avg(horsepower) from cars_data where year  <  1980;,SELECT AVG(Horsepower) as AvgHorsepower FROM cars_data WHERE Year < 1980;,False,True
car_1,select avg(t2.edispl) from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t1.model  =  'volvo';,SELECT AVG(Edispl) as avg_edispl FROM cars_data WHERE Model = 'volvo';,False,False
car_1,select avg(t2.edispl) from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t1.model  =  'volvo';,SELECT AVG(Edispl) as Avg_Edispl FROM cars_data WHERE Make = 'Volvo';,False,False
car_1,"select max(accelerate) ,  cylinders from cars_data group by cylinders;","SELECT Cylinders, MAX(Accelerate) as MaxAccelerate FROM cars_data GROUP BY Cylinders ORDER BY Cylinders",False,False
car_1,"select max(accelerate) ,  cylinders from cars_data group by cylinders;",SELECT MAX(accelerate) as max_accelerate FROM cars_data GROUP BY Cylinders,False,False
car_1,select model from car_names group by model order by count(*) desc limit 1;,"SELECT Model, COUNT(*) as NumCars FROM car_names JOIN cars_data ON car_names.MakeId = cars_data.Id GROUP BY Model ORDER BY NumCars DESC LIMIT 1",False,False
car_1,select model from car_names group by model order by count(*) desc limit 1;,"SELECT Model, COUNT(*) as Num_Versions FROM model_list GROUP BY Model ORDER BY Num_Versions DESC LIMIT 1",False,False
car_1,select count(*) from cars_data where cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4,True,True
car_1,select count(*) from cars_data where cylinders  >  4;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4,True,True
car_1,select count(*) from cars_data where year  =  1980;,SELECT COUNT(*) FROM cars_data WHERE Year = 1980;,True,True
car_1,select count(*) from cars_data where year  =  1980;,SELECT COUNT(*) FROM cars_data WHERE Year = 1980;,True,True
car_1,select count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker where t1.fullname  =  'american motor company';,SELECT COUNT(*) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company');,False,True
car_1,select count(*) from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker where t1.fullname  =  'american motor company';,SELECT COUNT(*) FROM model_list WHERE Maker = (SELECT Id FROM car_makers WHERE FullName = 'American Motor Company'),False,True
car_1,"select t1.fullname ,  t1.id from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >  3;","SELECT car_makers.FullName, car_makers.Id FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker GROUP BY car_makers.Id HAVING COUNT(*) > 3;",False,True
car_1,"select t1.fullname ,  t1.id from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >  3;","SELECT car_makers.Id, car_makers.Maker FROM car_makers JOIN model_list ON car_makers.Id = model_list.Maker GROUP BY car_makers.Id, car_makers.Maker HAVING COUNT(*) > 3;",False,False
car_1,select distinct t2.model from car_names as t1 join model_list as t2 on t1.model  =  t2.model join car_makers as t3 on t2.maker  =  t3.id join cars_data as t4 on t1.makeid  =  t4.id where t3.fullname  =  'general motors' or t4.weight  >  3500;,SELECT Model FROM car_names INNER JOIN cars_data ON car_names.MakeId = cars_data.Id INNER JOIN car_makers ON cars_data.Id = car_makers.Id WHERE (FullName = 'General Motors' OR FullName = 'General Motors Corporation') AND Weight > 3500 ORDER BY Model,False,False
car_1,select distinct t2.model from car_names as t1 join model_list as t2 on t1.model  =  t2.model join car_makers as t3 on t2.maker  =  t3.id join cars_data as t4 on t1.makeid  =  t4.id where t3.fullname  =  'general motors' or t4.weight  >  3500;,SELECT m.Model FROM model_list m JOIN car_makers c ON m.Maker = c.Id WHERE (c.FullName = 'General Motors' OR m.Weight > 3500) ORDER BY m.Model,False,False
car_1,select distinct year from cars_data where weight between 3000 and 4000;,SELECT Year FROM cars_data WHERE Weight BETWEEN 3000 AND 4000;,False,False
car_1,select distinct year from cars_data where weight between 3000 and 4000;,SELECT Year FROM cars_data WHERE Weight < 4000 UNION ALL SELECT Year FROM cars_data WHERE Weight > 3000,False,False
car_1,select t1.horsepower from cars_data as t1 order by t1.accelerate desc limit 1;,SELECT HORSEPOWER FROM cars_data ORDER BY ACCELERATE DESC LIMIT 1,False,True
car_1,select t1.horsepower from cars_data as t1 order by t1.accelerate desc limit 1;,SELECT HORSEPOWER FROM cars_data ORDER BY ACCELERATE DESC LIMIT 1;,False,True
car_1,select t1.cylinders from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.model  =  'volvo' order by t1.accelerate asc limit 1;,SELECT Cylinders FROM cars_data WHERE Make = 'volvo' ORDER BY Accelerate ASC LIMIT 1;,False,False
car_1,select t1.cylinders from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t2.model  =  'volvo' order by t1.accelerate asc limit 1;,SELECT Cylinders FROM cars_data WHERE Model = 'volvo' ORDER BY Accelerate ASC LIMIT 1;,False,False
car_1,select count(*) from cars_data where accelerate  >  ( select accelerate from cars_data order by horsepower desc limit 1 );,SELECT COUNT(*) FROM cars_data WHERE Accelerate > ( SELECT MAX(Accelerate) FROM cars_data WHERE Horsepower = ( SELECT MAX(Horsepower) FROM cars_data ) );,False,False
car_1,select count(*) from cars_data where accelerate  >  ( select accelerate from cars_data order by horsepower desc limit 1 );,SELECT COUNT(*) FROM cars_data WHERE Accelerate > ( SELECT MAX(Accelerate) FROM cars_data ),False,False
car_1,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,"SELECT COUNT(DISTINCT c.CountryName) as num_countries FROM countries c JOIN ( SELECT CountryId, COUNT(*) as num_makers FROM car_makers GROUP BY CountryId HAVING num_makers > 2 ) cm ON c.CountryId = cm.CountryId",False,False
car_1,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,"SELECT COUNT(DISTINCT c.CountryName) as num_countries FROM countries c JOIN ( SELECT CountryId, COUNT(*) as num_makers FROM car_makers GROUP BY CountryId HAVING num_makers > 2 ) cm ON c.CountryId = cm.CountryId;",False,False
car_1,select count(*) from cars_data where cylinders  >  6;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6,True,True
car_1,select count(*) from cars_data where cylinders  >  6;,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 6;,True,True
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  4 order by t2.horsepower desc limit 1;,"SELECT Model, MAX(Horsepower) FROM cars_data WHERE Cylinders = 4 GROUP BY Model ORDER BY MAX(Horsepower) DESC LIMIT 1;",False,False
car_1,select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id where t2.cylinders  =  4 order by t2.horsepower desc limit 1;,SELECT Model FROM cars_data WHERE Cylinders = 4 ORDER BY Horsepower DESC LIMIT 1;,False,False
car_1,"select t2.makeid ,  t2.make from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.horsepower  >  (select min(horsepower) from cars_data) and t1.cylinders  <=  3;","SELECT c.MakeId, c.Make FROM cars_data c JOIN car_names n ON c.Id = n.MakeId JOIN model_list m ON n.Model = m.Model JOIN car_makers makers ON m.Country = countries.CountryName JOIN countries continents ON makers.Country = continents.Continent WHERE Horsepower > ( SELECT MIN(Horsepower) FROM cars_data ) AND Cylinders <= 3 ORDER BY Horsepower DESC",False,False
car_1,"select t2.makeid ,  t2.make from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.horsepower  >  (select min(horsepower) from cars_data) and t1.cylinders  <  4;","SELECT MakeId, Model FROM cars_data INNER JOIN car_names ON cars_data.Id = car_names.MakeId WHERE Horsepower < ( SELECT MIN(Horsepower) FROM cars_data ) AND Cylinders < 4 ORDER BY MakeId, Model;",False,False
car_1,select max(mpg) from cars_data where cylinders  =  8 or year  <  1980,SELECT MAX(MPG) as MaxMPG FROM cars_data WHERE Cylinders = 8 OR Year < 1980,False,True
car_1,select max(mpg) from cars_data where cylinders  =  8 or year  <  1980,SELECT MAX(MPG) FROM cars_data WHERE (Cylinders = 8 OR Year < 1980),False,True
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id join car_makers as t4 on t1.maker  =  t4.id where t3.weight  <  3500 and t4.fullname != 'ford motor company';,SELECT Model FROM model_list JOIN car_names ON model_list.Model = car_names.Model JOIN cars_data ON car_names.Make = cars_data.Make WHERE Maker NOT IN (SELECT Maker FROM car_makers WHERE Country = (SELECT CountryName FROM countries WHERE Continent = 'North America' AND CountryName = 'United States')) AND Weight < 3500 ORDER BY Model,False,False
car_1,select distinct t1.model from model_list as t1 join car_names as t2 on t1.model  =  t2.model join cars_data as t3 on t2.makeid  =  t3.id join car_makers as t4 on t1.maker  =  t4.id where t3.weight  <  3500 and t4.fullname != 'ford motor company';,SELECT m.Model FROM car_names cn JOIN car_makers cm ON cn.MakeId = cm.Id JOIN model_list ml ON cm.Id = ml.Maker JOIN cars_data cd ON ml.Model = cd.Id WHERE cd.Weight < 3500 AND cm.Country != 'United States' AND cm.Country != 'Canada' AND cm.Country != 'Mexico' AND cm.Country != 'United Kingdom' AND cm.Country != 'Ireland' AND cm.Country != 'Germany' AND cm.Country != 'France' AND cm.Country != 'Italy' AND cm.Country != 'Spain' AND cm.Country != 'Sweden' AND cm.Country != 'Belgium' AND cm.Country != 'Netherlands' AND cm.Country != 'Switzerland' AND cm.Country != 'Austria' AND cm.Country != 'Denmark' AND cm.Country != 'Finland' AND cm.Country != 'Norway' AND cm.Country != 'Poland' AND cm.Country != 'Czech Republic' AND cm.Country != 'Slovakia' AND cm.Country != 'Hungary' AND cm.Country != 'Slovenia' AND cm.Country != 'Croatia' AND cm.Country != 'Bulgaria' AND cm.Country != 'Romania' AND cm.Country != 'Serbia' AND cm.Country != 'Bosnia and Herzegovina' AND cm.Country != 'Montenegro' AND cm.Country != 'Albania' AND cm.Country != 'Moldova' AND cm.Country != 'Ukraine' AND cm.Country != 'Belarus' AND cm.Country != 'Russia' AND cm.Country != 'Georgia' AND cm.Country != 'Armenia' AND cm.Country != 'Azerbaijan' AND cm.Country != 'Turkey' AND cm.Country != 'Iran' AND cm.Country != 'Iraq',False,False
car_1,select countryname from countries except select t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country;,SELECT c.CountryName FROM countries c LEFT JOIN car_makers cm ON c.CountryId = cm.Country WHERE cm.Id IS NULL;,False,False
car_1,select countryname from countries except select t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country;,SELECT c.CountryName FROM countries c LEFT JOIN car_makers cm ON c.CountryId = cm.Country WHERE cm.Id IS NULL;,False,False
car_1,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT Id, Maker FROM car_makers WHERE (SELECT COUNT(*) FROM model_list ml WHERE ml.Maker = car_makers.Maker) > 2 AND (SELECT COUNT(*) FROM cars_data cd WHERE cd.MakeId = car_makers.Id) > 3 ORDER BY Maker;",False,False
car_1,"select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;","SELECT Id, Maker FROM car_makers WHERE ( SELECT COUNT(*) FROM model_list ml WHERE ml.Maker = car_makers.Maker GROUP BY Maker HAVING COUNT(*) > 1 ) IS NOT NULL AND ( SELECT COUNT(*) FROM cars_data cd WHERE cd.Make = car_makers.Maker GROUP BY Make HAVING COUNT(*) > 3 ) IS NOT NULL;",False,False
car_1,"select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';","SELECT c.CountryName FROM countries c JOIN ( SELECT CountryId, COUNT(*) as NumMakers FROM car_makers GROUP BY CountryId HAVING NumMakers > 3 ) cm ON c.CountryId = cm.CountryId OR EXISTS ( SELECT 1 FROM car_makers cm2 WHERE cm2.Country = c.CountryName AND cm2.Maker = 'fiat' ) ORDER BY c.CountryName;",False,False
